"Date","SKU_ID","SKU_Name","SKU_Category","City","dark_store","qty_sold","Sale_MRP","avg_qty_sold_last_7_days","drr_14","dark_store_inv_qty","days_of_inventory_14","month_to_date_sales"
2025-01-15,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Park Road,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-11,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Mumbai,MUM-Panvel New,364.0,NaN,1.0,1.0,364.0,364.0,58968.0
2025-01-06,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Gurugram,GGN-Ardee City,364.0,NaN,1.0,1.0,0.0,0.0,58968.0
2025-01-06,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Mumbai,MUM-Kalyan,364.0,NaN,1.0,1.0,0.0,0.0,58968.0
2025-01-14,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Bengaluru,BLR-Kalyan Nagar Network,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-04,e01a80d4-f251-4684-8a53-76ea939b7d50,The Good Bug Metabolically Lean Supplement Powder - Weight Management 30.0 GRAM,Pharma & Wellness,Mumbai,MUM-KURLA EAST,336.0,NaN,1.0,1.0,0.0,0.0,26208.0
2025-01-20,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Bengaluru,BLR-Marathahalli New,387.0,NaN,1.0,1.0,0.0,0.0,73143.0
2025-01-20,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-MALAD,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-10,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Bengaluru,BLR-Bagalakunte,364.0,NaN,1.0,1.0,0.0,0.0,58968.0
2025-01-18,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Hyderabad,HYD-SUCHITRA,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-12,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Mumbai,MUM-Andheri West Network,387.0,NaN,1.0,1.0,774.0,774.0,73143.0
2025-01-08,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Bengaluru,BLR-Kudlu,261.0,NaN,1.0,1.0,522.0,522.0,90306.0
2025-01-02,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Bengaluru,BLR- Sonnenahalli New,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-12,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Gurugram,GGN-Sector66,364.0,NaN,1.0,1.0,364.0,364.0,58968.0
2025-01-11,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Mumbai,MUM-Borivali West,387.0,NaN,1.0,1.0,774.0,774.0,73143.0
2025-01-12,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Pune,PUN-RAVET,261.0,NaN,1.0,1.0,0.0,0.0,90306.0
2025-01-19,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Bengaluru,BLR-BELLANDUR-4,364.0,NaN,1.0,1.0,0.0,0.0,58968.0
2025-01-20,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Mumbai,MUM-Vile parle,387.0,NaN,1.0,1.0,0.0,0.0,73143.0
2025-01-12,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-GHATKOPAR (W) NETWORK,261.0,NaN,1.0,1.0,522.0,522.0,90306.0
2025-01-18,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Mumbai,MUM-Vile parle,364.0,NaN,1.0,1.0,0.0,0.0,58968.0
2025-01-01,f7c30335-78b0-4cb2-9893-4c2fbb49d805,The Good Bug Kombucha - Apple Cinammon 300.0 MILLILITRE,"Tea, Coffee & More",Bengaluru,BLR-HSR Layout New,38.0,NaN,1.0,1.0,0.0,0.0,760.0
2025-01-02,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Mumbai,MUM-Kalyan,364.0,NaN,1.0,1.0,0.0,0.0,58968.0
2025-01-13,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Bengaluru,BLR-VIJAY NAGAR,387.0,NaN,1.0,1.0,387.0,387.0,73143.0
2025-01-13,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Faridabad,FBD-Charmswood,364.0,NaN,1.0,1.0,0.0,0.0,58968.0
2025-01-21,b6d5b177-dc20-49e8-8b5b-150a43fabb44,The Good Bug Prebiotic Fiber Energy Bar - Mixed Berry & Nuts 300.0 GRAM,Munchies,Bengaluru,BLR-Sattava East,176.0,NaN,1.0,1.0,176.0,176.0,3520.0
2025-01-03,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Bengaluru,BLR-Bannerghatta Network,387.0,NaN,1.0,1.0,0.0,0.0,73143.0
2025-01-03,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Gurugram,GGN-SECTOR 38,387.0,NaN,1.0,1.0,387.0,387.0,73143.0
2025-01-02,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Marol Network,261.0,NaN,1.0,1.0,1305.0,1305.0,90306.0
2025-01-19,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Mumbai,MUM-MALAD Network 2,364.0,NaN,1.0,1.0,0.0,0.0,58968.0
2025-01-05,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Mumbai,MUM-Chakala,364.0,NaN,1.0,1.0,364.0,364.0,58968.0
2025-01-10,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Bengaluru,BLR-Marathahalli-3,261.0,NaN,1.0,1.0,0.0,0.0,90306.0
2025-01-20,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Bengaluru,BLR-RICHMOND TOWN,261.0,NaN,1.0,1.0,783.0,783.0,90306.0
2025-01-08,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Mumbai,MUM-LOWER PAREL NEW,364.0,NaN,1.0,1.0,364.0,364.0,58968.0
2025-01-14,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM- Lower Parel Network,261.0,NaN,1.0,1.0,522.0,522.0,90306.0
2025-01-03,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Bengaluru,BLR-JAYANAGAR New,261.0,NaN,1.0,1.0,522.0,522.0,90306.0
2025-01-10,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Bengaluru,BLR-Brookfield Network-2,387.0,NaN,1.0,1.0,387.0,387.0,73143.0
2025-01-13,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Bengaluru,BLR-Marathahalli 2,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-11,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Gurugram,GGN-SECTOR 53,387.0,NaN,1.0,1.0,0.0,0.0,73143.0
2025-01-09,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Gurugram,GGN-Palam Vihar,364.0,NaN,1.0,1.0,0.0,0.0,58968.0
2025-01-14,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Mumbai,MUM-KURLA EAST,364.0,NaN,1.0,1.0,364.0,364.0,58968.0
2025-01-18,e01a80d4-f251-4684-8a53-76ea939b7d50,The Good Bug Metabolically Lean Supplement Powder - Weight Management 30.0 GRAM,Pharma & Wellness,Bengaluru,BLR-GUNJUR,336.0,NaN,1.0,1.0,0.0,0.0,26208.0
2025-01-15,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Gurugram,GGN-Sector-12 New,364.0,NaN,1.0,1.0,0.0,0.0,58968.0
2025-01-05,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Mumbai,MUM-Bhayandar New,364.0,NaN,1.0,1.0,364.0,364.0,58968.0
2025-01-08,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Bengaluru,BLR-INDIRANAGAR NEW,522.0,NaN,2.0,2.0,0.0,0.0,90306.0
2025-01-01,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Borivali West,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-01,f7c30335-78b0-4cb2-9893-4c2fbb49d805,The Good Bug Kombucha - Apple Cinammon 300.0 MILLILITRE,"Tea, Coffee & More",Bengaluru,BLR-Koramangala Network,38.0,NaN,1.0,1.0,0.0,0.0,760.0
2025-01-14,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Panvel New,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-09,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Gurugram,GGN-Sector 77,387.0,NaN,1.0,1.0,387.0,387.0,73143.0
2025-01-03,e01a80d4-f251-4684-8a53-76ea939b7d50,The Good Bug Metabolically Lean Supplement Powder - Weight Management 30.0 GRAM,Pharma & Wellness,Bengaluru,BLR-HEBBAL NEW,336.0,NaN,1.0,1.0,0.0,0.0,26208.0
2025-01-21,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Mumbai,Powai,387.0,NaN,1.0,1.0,387.0,387.0,73143.0
2025-01-11,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Pune,PUN-AUNDH,261.0,NaN,1.0,1.0,0.0,0.0,90306.0
2025-01-01,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Mumbai,MUM-Bhandup Network-2,364.0,NaN,1.0,1.0,0.0,0.0,58968.0
2025-01-05,f7c30335-78b0-4cb2-9893-4c2fbb49d805,The Good Bug Kombucha - Apple Cinammon 300.0 MILLILITRE,"Tea, Coffee & More",Bengaluru,BLR-BASAVANAPURA,38.0,NaN,1.0,1.0,0.0,0.0,760.0
2025-01-20,c1675ef5-59dc-4f37-80f7-89f412543323,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,Munchies,Gurugram,GGN- Sector 24,204.0,NaN,1.0,1.0,0.0,0.0,2856.0
2025-01-02,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Bengaluru,BLR-HBR Layout,261.0,NaN,1.0,1.0,0.0,0.0,90306.0
2025-01-02,c1675ef5-59dc-4f37-80f7-89f412543323,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,Munchies,Hyderabad,HYD-Moosapet Network 2,204.0,NaN,1.0,1.0,0.0,0.0,2856.0
2025-01-19,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Malad Network,261.0,NaN,1.0,1.0,522.0,522.0,90306.0
2025-01-18,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Bengaluru,BLR-BASAVANAPURA,261.0,NaN,1.0,1.0,0.0,0.0,90306.0
2025-01-14,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Bengaluru,BLR-INDIRANAGAR NEW,364.0,NaN,1.0,1.0,1092.0,1092.0,58968.0
2025-01-01,"6e44a67f-85b3-4e26-86ee-a3aadaf0bcbc",The Good Bug Kombucha - Pineapple Basil 350.0 MILLILITRE,"Tea, Coffee & More",Bengaluru,BLR-HSR Layout New,36.0,NaN,1.0,1.0,0.0,0.0,612.0
2025-01-19,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Bengaluru,BLR-HSR-3,364.0,NaN,1.0,1.0,364.0,364.0,58968.0
2025-01-14,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-MAJIWADA,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-19,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,Mum-Bhandup network,261.0,NaN,1.0,1.0,783.0,783.0,90306.0
2025-01-09,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Chennai,CHN-Narayanapuram,387.0,NaN,1.0,1.0,387.0,387.0,73143.0
2025-01-17,c1675ef5-59dc-4f37-80f7-89f412543323,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,Munchies,Hyderabad,HYD-SUCHITRA,204.0,NaN,1.0,1.0,0.0,0.0,2856.0
2025-01-11,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Andheri West,261.0,NaN,1.0,1.0,783.0,783.0,90306.0
2025-01-04,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Hyderabad,HYD-Mallampet,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-06,"2cc3a350-0744-4b60-a8a6-7f7483c16f4f",The Good Bug Kombucha - Strawberry Ginger 300.0 MILLILITRE,"Tea, Coffee & More",Bengaluru,BLR-BTM Layout Network-3,36.0,NaN,1.0,1.0,0.0,0.0,468.0
2025-01-17,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Tilak Nagar,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-19,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Mumbai,MUM-MAJIWADA,387.0,NaN,1.0,1.0,0.0,0.0,73143.0
2025-01-19,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Bengaluru,BLR-HSR-3,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-02,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Mumbai,MUM-Nalasopara,364.0,NaN,1.0,1.0,0.0,0.0,58968.0
2025-01-03,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Bengaluru,BLR-BELLANDUR - 2,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-15,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Bengaluru,Sarjapur,261.0,NaN,1.0,1.0,0.0,0.0,90306.0
2025-01-16,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Hyderabad,HYD-RAMANTHAPUR,364.0,NaN,1.0,1.0,728.0,728.0,58968.0
2025-01-04,e01a80d4-f251-4684-8a53-76ea939b7d50,The Good Bug Metabolically Lean Supplement Powder - Weight Management 30.0 GRAM,Pharma & Wellness,Chennai,CHN-NAVALUR,336.0,NaN,1.0,1.0,0.0,0.0,26208.0
2025-01-04,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Kalyan,261.0,NaN,1.0,1.0,0.0,0.0,90306.0
2025-01-21,e01a80d4-f251-4684-8a53-76ea939b7d50,The Good Bug Metabolically Lean Supplement Powder - Weight Management 30.0 GRAM,Pharma & Wellness,Bengaluru,BLR-Yelahanka Network,336.0,NaN,1.0,1.0,0.0,0.0,26208.0
2025-01-03,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Bengaluru,BLR-GUNJUR,387.0,NaN,1.0,1.0,387.0,387.0,73143.0
2025-01-18,e01a80d4-f251-4684-8a53-76ea939b7d50,The Good Bug Metabolically Lean Supplement Powder - Weight Management 30.0 GRAM,Pharma & Wellness,Bengaluru,BLR-Yallapa Garden,336.0,NaN,1.0,1.0,0.0,0.0,26208.0
2025-01-08,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Mumbai,MUM-Kharghar Network,364.0,NaN,1.0,1.0,0.0,0.0,58968.0
2025-01-08,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Hyderabad,HYD-Begumpet Network,364.0,NaN,1.0,1.0,0.0,0.0,58968.0
2025-01-16,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Mira Road Network,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-13,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Chennai,CHN-Pammal Network 2,364.0,NaN,1.0,1.0,0.0,0.0,58968.0
2025-01-15,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Mumbai,MUM-CHEMBUR NEW,364.0,NaN,1.0,1.0,0.0,0.0,58968.0
2025-01-05,"2cc3a350-0744-4b60-a8a6-7f7483c16f4f",The Good Bug Kombucha - Strawberry Ginger 300.0 MILLILITRE,"Tea, Coffee & More",Bengaluru,BLR-WHITEFIELD,36.0,NaN,1.0,1.0,0.0,0.0,468.0
2025-01-17,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Mumbai,MUM-Malabar Hill,364.0,NaN,1.0,1.0,0.0,0.0,58968.0
2025-01-05,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,Marol,261.0,NaN,1.0,1.0,522.0,522.0,90306.0
2025-01-06,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Hyderabad,HYD-Manikonda New,364.0,NaN,1.0,1.0,728.0,728.0,58968.0
2025-01-09,"2cc3a350-0744-4b60-a8a6-7f7483c16f4f",The Good Bug Kombucha - Strawberry Ginger 300.0 MILLILITRE,"Tea, Coffee & More",Bengaluru,BLR-Bellandur-3,36.0,NaN,1.0,1.0,0.0,0.0,468.0
2025-01-18,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Bengaluru,BLR-Kalyan Nagar Network,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-16,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Bengaluru,BLR-Marathahalli New,261.0,NaN,1.0,1.0,522.0,522.0,90306.0
2025-01-05,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Kandivali West New,0.0,,0.0,0.0,261.0,,90306.0
2025-01-13,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Hyderabad,HYD-Manikonda Network,261.0,NaN,1.0,1.0,0.0,0.0,90306.0
2025-01-05,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Gurugram,GGN-SECTOR 39 NEW,364.0,NaN,1.0,1.0,0.0,0.0,58968.0
2025-01-01,"2cc3a350-0744-4b60-a8a6-7f7483c16f4f",The Good Bug Kombucha - Strawberry Ginger 300.0 MILLILITRE,"Tea, Coffee & More",Bengaluru,BLR-INDIRANAGAR NEW,0.0,,0.0,0.0,36.0,,468.0
2025-01-19,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Bhandup Network-2,261.0,NaN,1.0,1.0,0.0,0.0,90306.0
2025-01-04,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Hyderabad,HYD-Kavuri Hills,261.0,NaN,1.0,1.0,0.0,0.0,90306.0
2025-01-11,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Bengaluru,BLR-CV Raman Nagar Network,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-09,e01a80d4-f251-4684-8a53-76ea939b7d50,The Good Bug Metabolically Lean Supplement Powder - Weight Management 30.0 GRAM,Pharma & Wellness,Bengaluru,BLR-Peenya Network,336.0,NaN,1.0,1.0,0.0,0.0,26208.0
2025-01-15,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Hyderabad,HYD-Hitech City Network,261.0,NaN,1.0,1.0,0.0,0.0,90306.0
